date,tactic,state,campaign,impression,clicks,spend,attributed revenue,channel
2025-08-06,Retargeting,CA,TikTok - Retargeting - C07,163140,2640,1127.47,2983.4,TikTok
2025-08-07,Retargeting,CA,TikTok - Retargeting - C07,254781,3747,1313.25,4177.91,TikTok
2025-08-08,Retargeting,CA,TikTok - Retargeting - C07,155483,2688,701.29,2507.11,TikTok
2025-08-09,Retargeting,CA,TikTok - Retargeting - C07,154762,2459,1519.82,4868.37,TikTok
2025-08-10,Retargeting,CA,TikTok - Retargeting - C07,112632,1920,1132.81,3459.25,TikTok
2025-08-11,Retargeting,CA,TikTok - Retargeting - C07,134972,2247,1102.11,3254.46,TikTok
2025-08-12,Retargeting,CA,TikTok - Retargeting - C07,130177,2255,1405.82,4740.89,TikTok
2025-08-13,Retargeting,CA,TikTok - Retargeting - C07,113226,1778,497.08,1491.29,TikTok
2025-08-14,Retargeting,CA,TikTok - Retargeting - C07,62665,988,423.84,1192.71,TikTok
2025-08-15,Retargeting,CA,TikTok - Retargeting - C07,109015,1775,923.55,2392.21,TikTok
2025-08-16,Retargeting,CA,TikTok - Retargeting - C07,97092,1524,799.52,2126.43,TikTok
2025-08-17,Retargeting,CA,TikTok - Retargeting - C07,245592,4268,1171.06,3683.69,TikTok
2025-08-18,Retargeting,CA,TikTok - Retargeting - C07,134511,2171,1401.02,4657.17,TikTok
2025-08-19,Retargeting,CA,TikTok - Retargeting - C07,93462,1631,411.69,1259.92,TikTok
2025-08-20,Retargeting,CA,TikTok - Retargeting - C07,142755,2182,1381.9,4354.55,TikTok
2025-08-21,Retargeting,CA,TikTok - Retargeting - C07,102779,1649,1133.79,3592.16,TikTok
2025-08-22,Retargeting,CA,TikTok - Retargeting - C07,160149,2542,832.2,2622.68,TikTok
2025-08-23,Retargeting,CA,TikTok - Retargeting - C07,201498,3535,2386.83,8110.21,TikTok
2025-08-24,Retargeting,CA,TikTok - Retargeting - C07,134905,2024,832.97,2527.62,TikTok
2025-08-25,Retargeting,CA,TikTok - Retargeting - C07,126133,1904,739.38,2054.38,TikTok
2025-08-26,Retargeting,CA,TikTok - Retargeting - C07,109282,1759,729.07,2109.87,TikTok
2025-08-27,Retargeting,CA,TikTok - Retargeting - C07,136555,2237,1307.94,3282.4,TikTok
2025-08-28,Retargeting,CA,TikTok - Retargeting - C07,121834,1977,593.8,1645.48,TikTok
2025-08-29,Retargeting,CA,TikTok - Retargeting - C07,106704,1635,515.9,1477.95,TikTok
2025-08-30,Retargeting,CA,TikTok - Retargeting - C07,112814,1756,1204.1,3831.93,TikTok
2025-08-31,Retargeting,CA,TikTok - Retargeting - C07,189079,3065,1619.47,4829.93,TikTok
2025-09-01,Retargeting,CA,TikTok - Retargeting - C07,187117,2825,1069.72,3237.0,TikTok
2025-09-02,Retargeting,CA,TikTok - Retargeting - C07,133298,1981,643.19,1627.72,TikTok
2025-09-03,Retargeting,CA,TikTok - Retargeting - C07,122589,1926,1305.91,3799.77,TikTok
2025-09-04,Retargeting,CA,TikTok - Retargeting - C07,167281,2719,1909.48,6001.85,TikTok
2025-09-05,Retargeting,CA,TikTok - Retargeting - C07,151390,2596,1731.96,4698.57,TikTok
2025-09-06,Retargeting,CA,TikTok - Retargeting - C07,148429,2580,1174.78,3521.93,TikTok
2025-09-07,Retargeting,CA,TikTok - Retargeting - C07,188386,2879,1639.04,5495.8,TikTok
2025-09-08,Retargeting,CA,TikTok - Retargeting - C07,121131,1906,1205.93,3644.37,TikTok
2025-09-09,Retargeting,CA,TikTok - Retargeting - C07,225076,3646,1532.91,4814.83,TikTok
2025-09-10,Retargeting,CA,TikTok - Retargeting - C07,134461,2093,589.81,1952.23,TikTok
2025-09-11,Retargeting,CA,TikTok - Retargeting - C07,126861,2034,931.3,2325.94,TikTok
2025-09-12,Retargeting,CA,TikTok - Retargeting - C07,129551,2079,1034.5,3336.29,TikTok
2025-05-16,Retargeting,CA,TikTok - Spark Ads - C08,176280,2979,1460.98,4224.81,TikTok
2025-05-17,Retargeting,CA,TikTok - Spark Ads - C08,138629,2259,1265.29,3705.61,TikTok
2025-05-18,Retargeting,CA,TikTok - Spark Ads - C08,234099,3641,1941.9,5678.68,TikTok
2025-05-19,Retargeting,CA,TikTok - Spark Ads - C08,143304,2394,1546.66,5000.19,TikTok
2025-05-20,Retargeting,CA,TikTok - Spark Ads - C08,108023,1713,1141.65,3461.62,TikTok
2025-05-21,Retargeting,CA,TikTok - Spark Ads - C08,95226,1624,1050.09,2711.49,TikTok
2025-05-22,Retargeting,CA,TikTok - Spark Ads - C08,90458,1316,829.6,2623.28,TikTok
2025-05-23,Retargeting,CA,TikTok - Spark Ads - C08,164431,2381,1710.79,5443.09,TikTok
2025-05-24,Retargeting,CA,TikTok - Spark Ads - C08,143981,2353,1379.57,4360.13,TikTok
2025-05-25,Retargeting,CA,TikTok - Spark Ads - C08,91337,1538,1042.7,3241.8,TikTok
2025-05-26,Retargeting,CA,TikTok - Spark Ads - C08,113706,1969,605.21,1993.65,TikTok
2025-05-27,Retargeting,CA,TikTok - Spark Ads - C08,155808,2364,1751.98,5383.89,TikTok
2025-05-28,Retargeting,CA,TikTok - Spark Ads - C08,109385,1850,929.56,2608.76,TikTok
2025-05-29,Retargeting,CA,TikTok - Spark Ads - C08,116230,1941,634.95,2147.48,TikTok
2025-05-30,Retargeting,CA,TikTok - Spark Ads - C08,125281,1869,951.0,2795.3,TikTok
2025-05-31,Retargeting,CA,TikTok - Spark Ads - C08,173885,2891,1870.02,5952.39,TikTok
2025-06-01,Retargeting,CA,TikTok - Spark Ads - C08,260192,3882,2193.47,5937.08,TikTok
2025-06-02,Retargeting,CA,TikTok - Spark Ads - C08,191779,3238,1865.34,5340.38,TikTok
2025-06-03,Retargeting,CA,TikTok - Spark Ads - C08,74147,1176,525.42,1443.26,TikTok
2025-06-04,Retargeting,CA,TikTok - Spark Ads - C08,205400,3019,1657.06,5059.94,TikTok
2025-06-05,Retargeting,CA,TikTok - Spark Ads - C08,141853,2145,1292.56,3684.51,TikTok
2025-06-06,Retargeting,CA,TikTok - Spark Ads - C08,131060,2245,1065.77,3670.88,TikTok
2025-06-07,Retargeting,CA,TikTok - Spark Ads - C08,170324,2692,754.24,2077.7,TikTok
2025-06-08,Retargeting,CA,TikTok - Spark Ads - C08,139569,2234,1508.74,4598.42,TikTok
2025-06-09,Retargeting,CA,TikTok - Spark Ads - C08,230798,3961,1524.56,4540.11,TikTok
2025-06-10,Retargeting,CA,TikTok - Spark Ads - C08,148040,2572,1016.04,2626.64,TikTok
2025-06-11,Retargeting,CA,TikTok - Spark Ads - C08,188031,2822,1930.98,6398.42,TikTok
2025-06-12,Retargeting,CA,TikTok - Spark Ads - C08,93547,1522,596.58,1762.93,TikTok
2025-06-13,Retargeting,CA,TikTok - Spark Ads - C08,124941,2049,1149.44,3825.98,TikTok
2025-06-14,Retargeting,CA,TikTok - Spark Ads - C08,194219,3115,1574.15,4982.79,TikTok
2025-06-15,Retargeting,CA,TikTok - Spark Ads - C08,196391,3427,1891.76,5078.23,TikTok
2025-06-16,Retargeting,CA,TikTok - Spark Ads - C08,262474,4064,1412.21,4558.94,TikTok
2025-06-17,Retargeting,CA,TikTok - Spark Ads - C08,142553,2348,1450.77,4535.1,TikTok
2025-06-18,Retargeting,CA,TikTok - Spark Ads - C08,226404,3764,1094.89,3627.87,TikTok
2025-06-19,Retargeting,CA,TikTok - Spark Ads - C08,132825,1958,782.94,2242.24,TikTok
2025-06-20,Retargeting,CA,TikTok - Spark Ads - C08,90750,1312,437.64,1279.18,TikTok
2025-06-21,Retargeting,CA,TikTok - Spark Ads - C08,142277,2439,1008.34,3175.26,TikTok
2025-06-22,Retargeting,CA,TikTok - Spark Ads - C08,105408,1573,1198.64,4131.14,TikTok
2025-06-23,Retargeting,CA,TikTok - Spark Ads - C08,145497,2506,1086.21,3690.32,TikTok
2025-06-24,Retargeting,CA,TikTok - Spark Ads - C08,183009,2772,914.47,2532.96,TikTok
2025-06-25,Retargeting,CA,TikTok - Spark Ads - C08,103252,1605,388.94,1163.9,TikTok
2025-06-26,Retargeting,CA,TikTok - Spark Ads - C08,102628,1782,1136.49,3213.83,TikTok
2025-06-27,Retargeting,CA,TikTok - Spark Ads - C08,166041,2404,1181.25,3026.19,TikTok
2025-06-28,Retargeting,CA,TikTok - Spark Ads - C08,245407,4161,1117.07,3786.68,TikTok
2025-06-29,Retargeting,CA,TikTok - Spark Ads - C08,121129,2062,1119.98,3675.24,TikTok
2025-06-30,Retargeting,CA,TikTok - Spark Ads - C08,251524,4342,1072.62,3608.48,TikTok
2025-07-01,Retargeting,CA,TikTok - Spark Ads - C08,68683,1003,541.6,1452.45,TikTok
2025-07-02,Retargeting,CA,TikTok - Spark Ads - C08,126601,1980,1272.29,4021.85,TikTok
2025-07-03,Retargeting,CA,TikTok - Spark Ads - C08,123475,2021,1218.34,3011.31,TikTok
2025-07-04,Retargeting,CA,TikTok - Spark Ads - C08,109093,1657,1129.18,2990.38,TikTok
2025-07-05,Retargeting,CA,TikTok - Spark Ads - C08,160234,2524,1687.15,5323.24,TikTok
2025-07-06,Retargeting,CA,TikTok - Spark Ads - C08,247919,3777,1132.88,3048.62,TikTok
2025-07-07,Retargeting,CA,TikTok - Spark Ads - C08,166431,2444,2033.4,6473.84,TikTok
2025-07-08,Retargeting,CA,TikTok - Spark Ads - C08,146343,2529,1390.48,4513.27,TikTok
2025-07-09,Retargeting,CA,TikTok - Spark Ads - C08,144743,2205,1289.76,3974.04,TikTok
2025-07-10,Retargeting,CA,TikTok - Spark Ads - C08,157524,2662,1302.01,3641.66,TikTok
2025-07-11,Retargeting,CA,TikTok - Spark Ads - C08,193552,2846,1308.1,4159.63,TikTok
2025-07-12,Retargeting,CA,TikTok - Spark Ads - C08,83599,1411,948.27,2948.91,TikTok
2025-07-13,Retargeting,CA,TikTok - Spark Ads - C08,133201,1926,662.66,2024.26,TikTok
2025-07-14,Retargeting,CA,TikTok - Spark Ads - C08,177749,2582,1053.11,2640.23,TikTok
2025-07-15,Retargeting,CA,TikTok - Spark Ads - C08,114613,1680,1220.77,3489.92,TikTok
2025-07-16,Retargeting,CA,TikTok - Spark Ads - C08,128012,1894,724.12,2436.6,TikTok
2025-07-17,Retargeting,CA,TikTok - Spark Ads - C08,351034,5085,1466.1,4595.04,TikTok
2025-07-18,Retargeting,CA,TikTok - Spark Ads - C08,235249,3808,955.59,2631.24,TikTok
2025-07-19,Retargeting,CA,TikTok - Spark Ads - C08,135727,1984,590.71,1889.14,TikTok
2025-07-20,Retargeting,CA,TikTok - Spark Ads - C08,114862,1745,1262.03,3763.81,TikTok
2025-07-21,Retargeting,CA,TikTok - Spark Ads - C08,174998,2804,731.58,2149.67,TikTok
2025-07-22,Retargeting,CA,TikTok - Spark Ads - C08,123346,1802,1136.42,3695.46,TikTok
2025-07-23,Retargeting,CA,TikTok - Spark Ads - C08,198488,3253,1424.73,4230.96,TikTok
2025-07-24,Retargeting,CA,TikTok - Spark Ads - C08,130532,1926,980.52,2939.04,TikTok
2025-07-25,Retargeting,CA,TikTok - Spark Ads - C08,164854,2732,1642.97,5551.2,TikTok
2025-07-26,Retargeting,CA,TikTok - Spark Ads - C08,190208,3186,764.71,2123.15,TikTok
2025-07-27,Retargeting,CA,TikTok - Spark Ads - C08,135825,2153,1284.78,4479.12,TikTok
2025-07-28,Retargeting,CA,TikTok - Spark Ads - C08,205140,3309,1966.61,5168.05,TikTok
2025-07-29,Retargeting,CA,TikTok - Spark Ads - C08,92228,1334,359.73,1257.84,TikTok
2025-07-30,Retargeting,CA,TikTok - Spark Ads - C08,171275,2960,922.56,2454.63,TikTok
2025-07-31,Retargeting,CA,TikTok - Spark Ads - C08,156693,2425,710.97,2199.77,TikTok
2025-08-01,Retargeting,CA,TikTok - Spark Ads - C08,204926,3416,2346.65,6884.31,TikTok
2025-08-02,Retargeting,CA,TikTok - Spark Ads - C08,220917,3256,1319.82,4206.91,TikTok
2025-08-03,Retargeting,CA,TikTok - Spark Ads - C08,169354,2690,1104.26,2765.02,TikTok
2025-08-04,Retargeting,CA,TikTok - Spark Ads - C08,208744,3403,2116.24,6034.39,TikTok
2025-08-05,Retargeting,CA,TikTok - Spark Ads - C08,117616,1929,680.95,2011.09,TikTok
2025-08-06,Retargeting,CA,TikTok - Spark Ads - C08,222089,3440,1384.21,3786.11,TikTok
2025-08-07,Retargeting,CA,TikTok - Spark Ads - C08,183063,2987,1179.11,3862.7,TikTok
2025-08-08,Retargeting,CA,TikTok - Spark Ads - C08,202889,3288,1837.57,6483.09,TikTok
2025-08-09,Retargeting,CA,TikTok - Spark Ads - C08,187838,2901,1210.16,3637.82,TikTok
2025-08-10,Retargeting,CA,TikTok - Spark Ads - C08,205272,3039,2142.44,6838.46,TikTok
2025-08-11,Retargeting,CA,TikTok - Spark Ads - C08,127695,2148,1417.44,3671.46,TikTok
2025-08-12,Retargeting,CA,TikTok - Spark Ads - C08,202050,2972,997.19,2946.21,TikTok
2025-08-13,Retargeting,CA,TikTok - Spark Ads - C08,250514,4114,1684.34,5366.32,TikTok
2025-08-14,Retargeting,CA,TikTok - Spark Ads - C08,160758,2580,1468.37,4186.72,TikTok
2025-08-15,Retargeting,CA,TikTok - Spark Ads - C08,123952,1837,1277.13,3449.14,TikTok
2025-08-16,Retargeting,CA,TikTok - Spark Ads - C08,168414,2961,934.05,2645.73,TikTok
2025-08-17,Retargeting,CA,TikTok - Spark Ads - C08,100106,1644,1032.1,2817.68,TikTok
2025-08-18,Retargeting,CA,TikTok - Spark Ads - C08,151852,2265,945.52,3247.24,TikTok
2025-08-19,Retargeting,CA,TikTok - Spark Ads - C08,167991,2750,1438.71,4967.0,TikTok
2025-08-20,Retargeting,CA,TikTok - Spark Ads - C08,181879,3124,1983.05,6380.63,TikTok
2025-08-21,Retargeting,CA,TikTok - Spark Ads - C08,95461,1632,920.31,2883.0,TikTok
2025-08-22,Retargeting,CA,TikTok - Spark Ads - C08,104711,1774,873.76,2303.6,TikTok
2025-08-23,Retargeting,CA,TikTok - Spark Ads - C08,152580,2660,1660.53,4437.66,TikTok
2025-08-24,Retargeting,CA,TikTok - Spark Ads - C08,160568,2561,1013.32,2774.57,TikTok
2025-08-25,Retargeting,CA,TikTok - Spark Ads - C08,82633,1196,790.2,2709.46,TikTok
2025-08-26,Retargeting,CA,TikTok - Spark Ads - C08,159026,2304,800.2,2617.69,TikTok
2025-08-27,Retargeting,CA,TikTok - Spark Ads - C08,109396,1767,1139.25,3612.54,TikTok
2025-08-28,Retargeting,CA,TikTok - Spark Ads - C08,172358,2730,1531.69,5403.89,TikTok
2025-08-29,Retargeting,CA,TikTok - Spark Ads - C08,259502,4043,2571.3,6809.17,TikTok
2025-08-30,Retargeting,CA,TikTok - Spark Ads - C08,86409,1397,952.33,2834.92,TikTok
2025-08-31,Retargeting,CA,TikTok - Spark Ads - C08,123602,2125,1321.47,3806.55,TikTok
2025-09-01,Retargeting,CA,TikTok - Spark Ads - C08,170595,2695,697.4,2382.3,TikTok
2025-09-02,Retargeting,CA,TikTok - Spark Ads - C08,130479,2231,864.6,2980.47,TikTok
2025-09-03,Retargeting,CA,TikTok - Spark Ads - C08,189765,2922,1710.51,4649.91,TikTok
2025-09-04,Retargeting,CA,TikTok - Spark Ads - C08,195777,2931,1410.98,3911.04,TikTok
2025-09-05,Retargeting,CA,TikTok - Spark Ads - C08,179284,3144,1999.19,5846.04,TikTok
2025-09-06,Retargeting,CA,TikTok - Spark Ads - C08,233449,3952,2455.75,7476.27,TikTok
2025-09-07,Retargeting,CA,TikTok - Spark Ads - C08,184493,3090,1305.36,3550.8,TikTok
2025-09-08,Retargeting,CA,TikTok - Spark Ads - C08,172657,2491,1022.11,2613.4,TikTok
2025-09-09,Retargeting,CA,TikTok - Spark Ads - C08,139923,2122,796.12,2853.94,TikTok
2025-09-10,Retargeting,CA,TikTok - Spark Ads - C08,343917,5692,3127.7,10111.9,TikTok
2025-09-11,Retargeting,CA,TikTok - Spark Ads - C08,147800,2527,1487.5,4834.65,TikTok
2025-09-12,Retargeting,CA,TikTok - Spark Ads - C08,149165,2289,1295.85,4119.1,TikTok
2025-05-16,Retargeting,CA,TikTok - Spark Ads - C09,166545,2680,1605.62,4447.38,TikTok
2025-05-17,Retargeting,CA,TikTok - Spark Ads - C09,244305,4046,1404.65,3956.43,TikTok
2025-05-18,Retargeting,CA,TikTok - Spark Ads - C09,114243,1762,602.41,2012.87,TikTok
2025-05-19,Retargeting,CA,TikTok - Spark Ads - C09,168060,2829,972.48,2960.39,TikTok
2025-05-20,Retargeting,CA,TikTok - Spark Ads - C09,114561,1719,673.07,2215.26,TikTok
2025-05-21,Retargeting,CA,TikTok - Spark Ads - C09,243922,3810,1216.98,3577.08,TikTok
2025-05-22,Retargeting,CA,TikTok - Spark Ads - C09,161574,2584,1874.17,4952.38,TikTok
2025-05-23,Retargeting,CA,TikTok - Spark Ads - C09,94945,1411,476.18,1502.23,TikTok
2025-05-24,Retargeting,CA,TikTok - Spark Ads - C09,98266,1669,1049.92,2909.84,TikTok
2025-05-25,Retargeting,CA,TikTok - Spark Ads - C09,123884,2055,904.22,2872.76,TikTok
2025-05-26,Retargeting,CA,TikTok - Spark Ads - C09,117363,1691,1092.93,3182.5,TikTok
2025-05-27,Retargeting,CA,TikTok - Spark Ads - C09,72063,1160,456.3,1525.96,TikTok
2025-05-28,Retargeting,CA,TikTok - Spark Ads - C09,94158,1438,570.65,1857.75,TikTok
2025-05-29,Retargeting,CA,TikTok - Spark Ads - C09,57156,953,604.44,1573.09,TikTok
2025-05-30,Retargeting,CA,TikTok - Spark Ads - C09,89263,1455,759.51,2384.42,TikTok
2025-05-31,Retargeting,CA,TikTok - Spark Ads - C09,95028,1510,618.27,1700.46,TikTok
2025-06-01,Retargeting,CA,TikTok - Spark Ads - C09,88331,1550,804.23,2539.95,TikTok
2025-06-02,Retargeting,CA,TikTok - Spark Ads - C09,123680,2087,840.23,2679.73,TikTok
2025-06-03,Retargeting,CA,TikTok - Spark Ads - C09,253930,3749,2735.8,8060.2,TikTok
2025-06-04,Retargeting,CA,TikTok - Spark Ads - C09,171767,2761,900.02,2887.36,TikTok
2025-06-05,Retargeting,CA,TikTok - Spark Ads - C09,392582,6117,4370.52,13175.64,TikTok
2025-06-06,Retargeting,CA,TikTok - Spark Ads - C09,136118,2313,1537.49,5054.09,TikTok
2025-06-07,Retargeting,CA,TikTok - Spark Ads - C09,154517,2600,1260.74,3866.57,TikTok
2025-06-08,Retargeting,CA,TikTok - Spark Ads - C09,165180,2473,1411.94,4349.06,TikTok
2025-06-09,Retargeting,CA,TikTok - Spark Ads - C09,345127,5097,3627.78,11351.74,TikTok
2025-06-10,Retargeting,CA,TikTok - Spark Ads - C09,157956,2391,791.85,2494.97,TikTok
2025-06-11,Retargeting,CA,TikTok - Spark Ads - C09,185877,2963,1230.23,4016.84,TikTok
2025-06-12,Retargeting,CA,TikTok - Spark Ads - C09,123486,2145,1014.23,3248.81,TikTok
2025-06-13,Retargeting,CA,TikTok - Spark Ads - C09,168888,2889,2073.15,7078.48,TikTok
2025-06-14,Retargeting,CA,TikTok - Spark Ads - C09,110115,1882,1241.88,3416.29,TikTok
2025-06-15,Retargeting,CA,TikTok - Spark Ads - C09,186406,2724,764.19,2287.84,TikTok
2025-06-16,Retargeting,CA,TikTok - Spark Ads - C09,166338,2564,764.51,2458.84,TikTok
2025-06-17,Retargeting,CA,TikTok - Spark Ads - C09,68515,1128,772.26,2233.91,TikTok
2025-06-18,Retargeting,CA,TikTok - Spark Ads - C09,80881,1308,324.12,1046.74,TikTok
2025-06-19,Retargeting,CA,TikTok - Spark Ads - C09,119025,1791,1236.12,4164.43,TikTok
2025-06-20,Retargeting,CA,TikTok - Spark Ads - C09,111779,1833,981.07,2852.86,TikTok
2025-06-21,Retargeting,CA,TikTok - Spark Ads - C09,130765,2150,1437.81,4920.59,TikTok
2025-06-22,Retargeting,CA,TikTok - Spark Ads - C09,141379,2383,663.5,2047.82,TikTok
2025-06-23,Retargeting,CA,TikTok - Spark Ads - C09,210434,3190,2390.55,6410.98,TikTok
2025-06-24,Retargeting,CA,TikTok - Spark Ads - C09,129061,2219,933.93,2364.3,TikTok
2025-06-25,Retargeting,CA,TikTok - Spark Ads - C09,96474,1665,916.94,2545.21,TikTok
2025-06-26,Retargeting,CA,TikTok - Spark Ads - C09,128203,1914,1477.7,3831.96,TikTok
2025-06-27,Retargeting,CA,TikTok - Spark Ads - C09,182610,3174,1826.9,5170.93,TikTok
2025-06-28,Retargeting,CA,TikTok - Spark Ads - C09,204282,3060,1230.78,4374.79,TikTok
2025-06-29,Retargeting,CA,TikTok - Spark Ads - C09,96431,1411,454.8,1551.15,TikTok
2025-06-30,Retargeting,CA,TikTok - Spark Ads - C09,284006,4295,3000.02,10086.09,TikTok
2025-07-01,Retargeting,CA,TikTok - Spark Ads - C09,207550,3384,1518.3,4817.37,TikTok
2025-07-02,Retargeting,CA,TikTok - Spark Ads - C09,217531,3370,1074.8,2984.1,TikTok
2025-07-03,Retargeting,CA,TikTok - Spark Ads - C09,157390,2523,663.08,1785.65,TikTok
2025-07-04,Retargeting,CA,TikTok - Spark Ads - C09,88741,1545,644.0,2021.7,TikTok
2025-07-05,Retargeting,CA,TikTok - Spark Ads - C09,198777,3138,950.21,3175.06,TikTok
2025-07-06,Retargeting,CA,TikTok - Spark Ads - C09,216430,3206,1269.55,3408.37,TikTok
2025-07-07,Retargeting,CA,TikTok - Spark Ads - C09,132900,2097,1480.03,4663.05,TikTok
2025-07-08,Retargeting,CA,TikTok - Spark Ads - C09,292855,4714,2419.0,6527.53,TikTok
2025-07-09,Retargeting,CA,TikTok - Spark Ads - C09,172221,2932,1968.87,5522.75,TikTok
2025-07-10,Retargeting,CA,TikTok - Spark Ads - C09,115540,1664,838.15,2549.79,TikTok
2025-07-11,Retargeting,CA,TikTok - Spark Ads - C09,162829,2359,1756.97,5154.76,TikTok
2025-07-12,Retargeting,CA,TikTok - Spark Ads - C09,103813,1799,1054.57,3256.56,TikTok
2025-07-13,Retargeting,CA,TikTok - Spark Ads - C09,152344,2376,1513.55,4591.89,TikTok
2025-07-14,Retargeting,CA,TikTok - Spark Ads - C09,315563,5498,3195.57,8698.81,TikTok
2025-07-15,Retargeting,CA,TikTok - Spark Ads - C09,133512,2249,1418.65,3999.79,TikTok
2025-07-16,Retargeting,CA,TikTok - Spark Ads - C09,208367,3552,2018.06,6080.04,TikTok
2025-07-17,Retargeting,CA,TikTok - Spark Ads - C09,109756,1724,1136.04,3967.69,TikTok
2025-07-18,Retargeting,CA,TikTok - Spark Ads - C09,85345,1415,920.96,3074.56,TikTok
2025-07-19,Retargeting,CA,TikTok - Spark Ads - C09,129707,2022,1223.95,3398.36,TikTok
2025-07-20,Retargeting,CA,TikTok - Spark Ads - C09,85699,1294,638.12,2050.73,TikTok
2025-07-21,Retargeting,CA,TikTok - Spark Ads - C09,92148,1452,888.49,2445.74,TikTok
2025-07-22,Retargeting,CA,TikTok - Spark Ads - C09,123336,2102,565.35,1651.56,TikTok
2025-07-23,Retargeting,CA,TikTok - Spark Ads - C09,161221,2579,1659.31,5452.52,TikTok
2025-07-24,Retargeting,CA,TikTok - Spark Ads - C09,70128,1115,584.06,1853.46,TikTok
2025-07-25,Retargeting,CA,TikTok - Spark Ads - C09,271383,4672,3095.21,8834.36,TikTok
2025-07-26,Retargeting,CA,TikTok - Spark Ads - C09,201858,3048,2427.46,6841.77,TikTok
2025-07-27,Retargeting,CA,TikTok - Spark Ads - C09,130555,1917,1483.65,4755.85,TikTok
2025-07-28,Retargeting,CA,TikTok - Spark Ads - C09,243027,3712,1542.11,4808.56,TikTok
2025-07-29,Retargeting,CA,TikTok - Spark Ads - C09,124957,2070,1183.08,2981.51,TikTok
2025-07-30,Retargeting,CA,TikTok - Spark Ads - C09,224054,3777,2693.69,8363.85,TikTok
2025-07-31,Retargeting,CA,TikTok - Spark Ads - C09,65076,1053,724.2,2138.29,TikTok
2025-08-01,Retargeting,CA,TikTok - Spark Ads - C09,97319,1425,823.86,2223.49,TikTok
2025-08-02,Retargeting,CA,TikTok - Spark Ads - C09,203164,2965,1951.89,6121.8,TikTok
2025-08-03,Retargeting,CA,TikTok - Spark Ads - C09,207654,3014,981.68,2684.51,TikTok
2025-08-04,Retargeting,CA,TikTok - Spark Ads - C09,229525,3508,2122.65,5898.75,TikTok
2025-08-05,Retargeting,CA,TikTok - Spark Ads - C09,301123,5025,3635.39,10237.12,TikTok
2025-08-06,Retargeting,CA,TikTok - Spark Ads - C09,200168,2980,1184.81,3855.81,TikTok
2025-08-07,Retargeting,CA,TikTok - Spark Ads - C09,139472,2127,1600.67,4820.11,TikTok
2025-08-08,Retargeting,CA,TikTok - Spark Ads - C09,120207,1925,685.75,2071.47,TikTok
2025-08-09,Retargeting,CA,TikTok - Spark Ads - C09,260622,3885,3125.85,10425.29,TikTok
2025-08-10,Retargeting,CA,TikTok - Spark Ads - C09,167151,2873,1649.98,5350.54,TikTok
2025-08-11,Retargeting,CA,TikTok - Spark Ads - C09,106319,1629,1109.44,3861.42,TikTok
2025-08-12,Retargeting,CA,TikTok - Spark Ads - C09,88403,1303,974.82,3083.38,TikTok
2025-08-13,Retargeting,CA,TikTok - Spark Ads - C09,122644,1915,921.65,2961.76,TikTok
2025-08-14,Retargeting,CA,TikTok - Spark Ads - C09,84384,1476,916.13,2623.65,TikTok
2025-08-15,Retargeting,CA,TikTok - Spark Ads - C09,195049,3182,896.2,2850.2,TikTok
2025-08-16,Retargeting,CA,TikTok - Spark Ads - C09,55930,832,499.96,1638.82,TikTok
2025-08-17,Retargeting,CA,TikTok - Spark Ads - C09,205897,3252,2148.06,6528.02,TikTok
2025-08-18,Retargeting,CA,TikTok - Spark Ads - C09,187668,3213,1459.72,4546.61,TikTok
2025-08-19,Retargeting,CA,TikTok - Spark Ads - C09,149349,2352,1132.94,3630.3,TikTok
2025-08-20,Retargeting,CA,TikTok - Spark Ads - C09,104983,1813,1120.1,3412.33,TikTok
2025-08-21,Retargeting,CA,TikTok - Spark Ads - C09,206456,3034,1236.15,4054.99,TikTok
2025-08-22,Retargeting,CA,TikTok - Spark Ads - C09,323926,5571,2612.27,7875.28,TikTok
